property_id,user_id,floorplan_id,floor_name,room_name,is_segment,dimensions_imperial,dimensions_metric,room_id,no_of_door,no_of_window,no_of_room_points,min_x_pixels,min_y_pixels,max_x_pixels,max_y_pixels,max_area_metric,max_area_imperial,max_area_pixels,actual_area_pixels,pixel_ratio,scale_metric,scale_imperial,calculated_sq_area_metric,calculated_floor_total_sq_area_metric,calculated_area_imperial,calculated_floor_total_sq_area_imperial,created_at
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,second_floor,Storage (AI),segment,,,11.0,2.0,0.0,4.0,541.0,332.0,588.0,371.0,,,1833.0,1790.5,0.9768139661756684,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:38:19.781628+00:00
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,second_floor,stairs,object,,,,,,4.0,244.0,147.0,303.0,303.0,,,9204.0,9019.5,0.979954367666232,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:38:19.781628+00:00
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:38:19.781628+00:00
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,1st_floor,Ensuite,segment,,,1.0,2.0,1.0,6.0,47.0,38.0,250.0,155.0,,,23751.0,22477.0,0.946360153256705,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:38:19.781628+00:00
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,1st_floor,Dressing Room,segment,,,2.0,3.0,0.0,4.0,257.0,38.0,393.0,145.0,,,14552.0,14498.5,0.9963235294117648,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:38:19.781628+00:00
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,1st_floor,Master Bedroom,segment,"17'4"" x 11'6""",5.28m x 3.51m,3.0,5.0,2.0,11.0,400.0,38.0,683.0,365.0,18.5328,199.3333333333333,92541.0,76618.0,0.8279357257864082,0.0002002658281194,0.0021540002089164,15.34,35.14,165.04,378.08,2025-04-07T12:38:19.781628+00:00
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,1st_floor,Landing,segment,,,4.0,2.0,1.0,8.0,256.0,152.0,393.0,431.0,,,38223.0,21311.5,0.5575569683175051,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:38:19.781628+00:00
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,1st_floor,Bedroom 3,segment,"11'9"" x 11'9""",3.58m x 3.58m,5.0,1.0,1.0,6.0,40.0,163.0,250.0,364.0,12.8164,138.0625,42210.0,40619.5,0.9623193556029376,0.0003036342099028,0.0032708481402511,12.33,65.61,132.86,706.98,2025-04-07T12:38:19.781628+00:00
38,8,d6f26d6b9e9812fa4b8a106343146773241696856777e4a1d3f5493977183cb4,1st_floor,stairs,object,,,,,,4.0,259.0,153.0,302.0,289.0,,,5848.0,5848.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:38:19.781628+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,ground_floor,Dining Room,segment,,,1.0,4.0,2.0,6.0,331.0,113.0,760.0,400.0,,,123123.0,121017.5,0.9828992146065316,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,ground_floor,Kitchen / Breakfast Room,segment,,,2.0,3.0,1.0,13.0,46.0,118.0,316.0,697.0,,,156330.0,137878.5,0.8819708309345615,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,ground_floor,Living Room,segment,,,3.0,2.0,2.0,11.0,331.0,414.0,764.0,818.0,,,174932.0,165813.5,0.947874031052066,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,ground_floor,Hall,segment,"9'11"" x 9'1""",3.02m x 2.77m,4.0,5.0,1.0,12.0,190.0,710.0,381.0,956.0,8.3654,90.07638888888889,46986.0,33954.0,0.7226407866172903,0.0001780402673136,0.0019170899606029,6.05,83.9,65.09,903.29,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,ground_floor,Hall,segment,,,5.0,1.0,1.0,6.0,105.0,709.0,201.0,790.0,,,7776.0,7505.0,0.9651491769547323,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,ground_floor,WC (AI),segment,,,6.0,1.0,0.0,7.0,105.0,803.0,185.0,870.0,,,5360.0,5008.0,0.9343283582089552,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,ground_floor,stairs,object,,,,,1.0,4.0,104.0,870.0,268.0,956.0,,,14104.0,13898.0,0.9853942144072604,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Bedroom 2,segment,"13'0"" x 10'5""",3.96m x 3.18m,1.0,2.0,1.0,10.0,105.0,46.0,453.0,332.0,12.5928,135.41666666666666,99528.0,70249.0,0.7058214773732016,0.0001265251989389,0.0013605886450714,8.89,56.76,95.58,610.28,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Bedroom 3,segment,"10'10"" x 10'5""",3.30m x 3.18m,2.0,1.0,1.0,5.0,467.0,47.0,759.0,328.0,10.494,112.84722222222224,82052.0,81212.0,0.9897625895773412,0.000127894505923,0.0013753134868403,10.39,57.38000000000001,111.69,616.8900000000002,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Landing,segment,"12'1"" x 3'4""",3.68m x 1.02m,3.0,4.0,0.0,13.0,104.0,341.0,423.0,683.0,3.7536,40.27777777777778,109098.0,50976.0,0.4672496287741297,3.440576362536435e-05,0.0003691889656801,1.75,15.44,18.82,165.6,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Bedroom 1,segment,"15'0"" x 11'11""",4.57m x 3.63m,4.0,2.0,1.0,7.0,439.0,343.0,759.0,745.0,16.589100000000002,178.75,128640.0,125081.5,0.9723375310945274,0.0001289575559701,0.0013895366915422,16.13,57.83,173.81,623.25,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Bedroom 4,segment,"7'10"" x 6'8""",2.39m x 2.03m,5.0,1.0,1.0,6.0,215.0,677.0,382.0,883.0,4.8517,52.22222222222222,34402.0,33592.0,0.9764548572757398,0.0001410295913028,0.0015179995995064,4.74,63.25,50.99,680.87,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Bedroom 2,segment,,,6.0,1.0,0.0,4.0,46.0,182.0,196.0,332.0,,,22500.0,22276.0,0.9900444444444444,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Landing,segment,,,7.0,2.0,0.0,6.0,346.0,247.0,455.0,328.0,,,8829.0,8600.5,0.974119379318156,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Bathroom,segment,,,8.0,1.0,1.0,5.0,105.0,347.0,332.0,546.0,,,45173.0,44633.5,0.9880570252141766,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Toilet (AI),segment,,,9.0,1.0,0.0,5.0,46.0,527.0,90.0,624.0,,,4268.0,4061.5,0.9516166822867854,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Landing (AI),segment,,,10.0,1.0,0.0,6.0,397.0,680.0,456.0,744.0,,,3776.0,3253.0,0.8614936440677966,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,Bedroom 4,segment,"7'10"" x 6'8""",2.39 x 2.03,11.0,0.0,0.0,5.0,105.0,830.0,201.0,883.0,4.8517,52.22222222222222,5088.0,4601.0,0.9042845911949684,0.0009535573899371,0.0102638015373864,4.39,432.09,47.22,4650.9,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,first_floor,stairs,object,,,,,,4.0,97.0,676.0,220.0,836.0,,,19680.0,16990.0,0.8633130081300813,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:42:05.445981+00:00
50,8,87aaec4d31fabc68fbab4a1f5db58ee983801e9f2d2de099ab6fe3c2aec1949a,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:42:05.445981+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,ground_floor,DINING ROOM,segment,"12'5"" x 7'8""",3.78m x 2.34m,1.0,2.0,1.0,5.0,27.0,28.0,84.0,124.0,8.845199999999998,95.19444444444444,5472.0,5443.5,0.9947916666666666,0.001616447368421,0.0173966455490578,8.8,42.88,94.7,461.38000000000005,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,ground_floor,KITCHEN,segment,"12'6"" x 6'6""",3.81m x 1.98m,2.0,1.0,1.0,4.0,88.0,28.0,136.0,124.0,7.5438,81.25,4608.0,4584.0,0.9947916666666666,0.001637109375,0.0176323784722222,7.5,43.41,80.83,467.63,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,ground_floor,GARAGE,segment,"22'2"" x 6'9""",6.75m x 2.05m,3.0,0.0,0.0,4.0,88.0,158.0,136.0,301.0,13.8375,149.625,6864.0,6864.0,1.0,0.0020159527972027,0.0217985139860139,13.84,53.46,149.62,578.11,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,ground_floor,Storage (AI),segment,,,4.0,2.0,1.0,8.0,27.0,127.0,84.0,301.0,,,9918.0,8362.5,0.8431639443436176,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,ground_floor,Room (AI),not segment,,,5.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,ground_floor,Kitchen (AI),segment,,,6.0,2.0,0.0,5.0,88.0,126.0,136.0,154.0,,,1344.0,1267.0,0.9427083333333334,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,ground_floor,stairs,object,,,,,,4.0,27.0,126.0,49.0,175.0,,,1078.0,1067.0,0.9897959183673468,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,BEDROOM,segment,"10'7"" x 7'9""",3.23m x 2.36m,1.0,1.0,1.0,4.0,28.0,28.0,86.0,99.0,7.6228,82.02083333333334,4118.0,4118.0,1.0,0.0018510927634774,0.0199176380119799,7.62,47.34,82.02,509.38,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,STUDY,not segment,,,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,BEDROOM,segment,"12'5"" x 7'1""",3.79m x 2.16m,3.0,1.0,1.0,4.0,89.0,28.0,142.0,123.0,8.1864,87.95138888888889,5035.0,4987.5,0.9905660377358492,0.0016258987090367,0.0174680017654198,8.11,41.58,87.12,446.72,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,BEDROOM,segment,"15'2"" x 13'4""",4.62m x 4.06m,4.0,2.0,2.0,5.0,28.0,175.0,142.0,278.0,18.7572,202.22222222222223,11742.0,11742.0,1.0,0.0015974450689831,0.0172221275951475,18.76,40.86,202.22,440.4500000000001,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,Wardrobe (AI),segment,,,5.0,0.0,0.0,4.0,28.0,103.0,61.0,123.0,,,660.0,660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,Stairs (AI),segment,,,6.0,3.0,0.0,5.0,51.0,102.0,86.0,172.0,,,2450.0,1333.5,0.5442857142857143,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,Wardrobe (AI),segment,,,7.0,0.0,0.0,5.0,28.0,127.0,47.0,171.0,,,836.0,401.0,0.4796650717703349,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,Bathroom (AI),segment,,,8.0,1.0,0.0,4.0,89.0,127.0,142.0,171.0,,,2332.0,2332.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,second_floor,stairs,object,,,,,,4.0,29.0,127.0,64.0,150.0,,,805.0,787.5,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,1st_floor,1ST FLOOR,segment,,,1.0,0.0,0.0,19.0,27.0,9.0,255.0,73.0,,,14592.0,11801.0,0.8087308114035088,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,1st_floor,AREA,not segment,,,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,1st_floor,TOTAL APPROX FLOOR AREA,not segment,,,3.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,1st_floor,Unknown (AI),segment,,,4.0,0.0,0.0,10.0,107.0,75.0,259.0,102.0,,,4104.0,2616.0,0.6374269005847953,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,first_floor,Unknown,segment,"12'7"" x 12'5""",3.84m x 3.79m,1.0,0.0,2.0,12.0,27.0,29.0,136.0,195.0,14.5536,156.24305555555554,18094.0,11903.0,0.6578423786890683,0.0008043329280424,0.008635075470076,9.57,22.41,102.78,240.67,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,first_floor,Unknown,not segment,,,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,first_floor,LOUNGE,segment,"14'9"" x 13'1""",4.50m x 3.99m,3.0,2.0,1.0,4.0,27.0,199.0,136.0,300.0,17.955000000000002,192.97916666666669,11009.0,10904.5,0.9905077663729676,0.0016309383231901,0.017529218518182,17.78,45.46,191.15,488.56,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,first_floor,Bedroom (AI),segment,,,4.0,0.0,0.0,4.0,28.0,29.0,43.0,124.0,,,1425.0,1395.0,0.9789473684210528,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,first_floor,Bathroom (AI),segment,,,5.0,0.0,0.0,4.0,94.0,128.0,136.0,144.0,,,672.0,672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,first_floor,Bathroom (AI),segment,,,6.0,1.0,0.0,4.0,94.0,147.0,136.0,195.0,,,2016.0,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,first_floor,Unknown (AI),segment,,,7.0,1.0,0.0,5.0,83.0,302.0,136.0,324.0,,,1166.0,980.5,0.8409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:44:04.027616+00:00
61,8,241fd4ecbd0a37f05af14039197bed21534e7f96be8f5c8be69dec2e8da4cdc9,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:44:04.027616+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Conservatory,segment,"35'1"" x 15'6""",10.69m x 4.72m,1.0,5.0,5.0,15.0,238.0,58.0,902.0,355.0,50.4568,543.7916666666667,197208.0,136220.5,0.6907453044501237,0.0002558557462171,0.0027574523683961,34.85,178.73,375.62,1926.31,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Study,segment,"11'11"" x 8'3""",3.63m x 2.51m,2.0,1.0,2.0,6.0,68.0,188.0,227.0,411.0,9.111299999999998,98.3125,35457.0,31428.0,0.8863694051950249,0.0002569675945511,0.0027727247088022,8.08,179.51000000000002,87.14,1936.96,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Annexe Living Room,segment,"14'8"" x 11'1""",4.47m x 3.38m,3.0,3.0,4.0,8.0,911.0,241.0,1293.0,522.0,15.1086,162.55555555555557,107342.0,85308.0,0.7947308602410985,0.0001407519889698,0.0015143704752618,12.01,98.32,129.19,1057.9,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Annexe Kitchen,not segment,"8'6"" x 8'1""",2.59m x 2.46m,4.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Kitchen,segment,"24'2"" x 10'6""",7.37m x 3.20m,5.0,8.0,4.0,14.0,208.0,363.0,903.0,740.0,23.584000000000003,253.75,262015.0,205186.0,0.783107837337557,9.001011392477531e-05,0.0009684560044272,18.47,62.88999999999999,198.71,676.5400000000001,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Living Room,not segment,"19'9"" x 12'0""",6.02m x 3.66m,6.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Utility Room,segment,,,7.0,2.0,0.0,4.0,67.0,416.0,198.0,564.0,,,19388.0,17990.0,0.9278935423973592,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Annexe Bedroom,segment,"15'8"" x 11'6""",4.78m x 3.51m,8.0,4.0,1.0,13.0,998.0,525.0,1291.0,740.0,16.7778,180.16666666666663,62995.0,45099.0,0.71591396142551,0.0002663354234463,0.0028600153451332,12.01,186.07,128.98,1997.95,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Garage,segment,"16'11"" x 16'3""",5.16m x 4.95m,9.0,1.0,0.0,12.0,67.0,568.0,374.0,880.0,25.542,274.89583333333337,95784.0,94128.0,0.9827110999749435,0.0002666624906038,0.0028699556641331,25.1,186.3,270.14,2004.8900000000003,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Lobby,segment,"11'6"" x 7'11""",3.51m x 2.41m,10.0,2.0,4.0,13.0,385.0,706.0,666.0,882.0,8.4591,91.04166666666669,49456.0,47394.0,0.9583063733419606,0.0001710429472662,0.0018408619109241,8.11,119.48999999999997,87.25,1286.0100000000002,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Conservatory,segment,10.69' x 4.72',3.51m x 1.56m,11.0,0.0,0.0,5.0,533.0,27.0,561.0,49.0,5.4756,,616.0,409.0,0.663961038961039,0.008888961038961,,3.64,6209.659999999999,,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Kitchen (AI),segment,,,12.0,0.0,0.0,5.0,999.0,525.0,1054.0,559.0,,,1870.0,1708.5,0.9136363636363636,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Kitchen,segment,,,13.0,2.0,0.0,8.0,1059.0,525.0,1172.0,560.0,,,3955.0,3513.5,0.8883691529709229,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Bathroom (AI),segment,,,14.0,2.0,0.0,6.0,1235.0,525.0,1293.0,559.0,,,1972.0,1573.5,0.797920892494929,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Bathroom (AI),segment,,,15.0,4.0,0.0,7.0,912.0,526.0,993.0,630.0,,,8424.0,7434.5,0.8825379867046533,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Annexe Bedroom (AI),segment,,,16.0,1.0,2.0,4.0,911.0,635.0,1070.0,740.0,,,16695.0,15567.5,0.9324648098233004,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,Lobby (AI),segment,,,17.0,1.0,1.0,5.0,383.0,639.0,489.0,697.0,,,6148.0,5621.5,0.9143623942745608,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,ground_floor,stairs,object,,,,,1.0,4.0,490.0,632.0,567.0,698.0,,,5082.0,5082.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,first_floor,Bedroom 2,segment,"12'1"" x 10'6""",3.68m x 3.20m,1.0,1.0,1.0,5.0,34.0,34.0,255.0,231.0,11.776000000000002,126.875,43537.0,43065.0,0.9891586466683512,0.000270482578037,0.0029141879321037,11.65,58.400000000000006,125.5,629.12,2025-04-07T12:50:05.376495+00:00
39,8,380663b7d665bd9fe273dc571e0eeb56b0fd3fae80b7da300e6bee95ec273803,first_floor,Bedroom 4,segment,"10'6"" x 8'11""",3.20m x 2.72m,2.0,1.0,1.0,6.0,261.0,34.0,431.0,232.0,8.704,93.625,33660.0,29857.0,0.8870172311348782,0.0002585858585858,0.0027814913844325,7.72,55.84,83.05,600.49,2025-04-07T12:50:05.376495+00:00
