user_id,property_id,original_url,floorplan_data_url
FloorplanTest290425,310,https://media.rightmove.co.uk/74k/73282/159284969/73282_10330_SR4U_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_310/floorid_5df7bbd55b0821a6ab23f808076b4a2a6f8068a220d75a1ef932dbdc405bb632/all_floors.csv
FloorplanTest290425,311,https://media.rightmove.co.uk/30k/29132/159280595/29132_33727934_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_311/floorid_77518a4d3d76bbf8c8dc74932541d654500b24feccaa2529e90d379c5e4874ee/all_floors.csv
FloorplanTest290425,307,https://media.rightmove.co.uk/1k/682/159205643/682_WIM250069_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_307/floorid_49bf3fbe10bc8e618726c4335dd54b920b5b031b6e8d66987949aa9578573ec2/all_floors.csv
FloorplanTest290425,312,https://media.rightmove.co.uk/8k/7152/155984222/7152_9da2e98b-57d8-4e0b-9f3c-b61d2307c846_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_312/floorid_0a97266c5f06638cfeb9ad31f4c5811e6eae4dcb3879896683c48bba8d57c54b/all_floors.csv
FloorplanTest290425,314,https://media.rightmove.co.uk/267k/266045/148071167/266045_S950908_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_314/floorid_94f89ececb495f85efd48c5e05a5a4f7bd47cee2a05f05b29c38dc9d87b4847d/all_floors.csv
FloorplanTest290425,317,https://media.rightmove.co.uk/272k/271250/159339404/271250_S1241396_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_317/floorid_d4c1efa11c7817641452fa688ee8e0c88d6573bb86536c69755d7d2d3e58d3b1/all_floors.csv
FloorplanTest290425,313,https://media.rightmove.co.uk/2k/1983/159267707/1983_BIT111758_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_313/floorid_97f9fa2b4745f0d8aa6f77e48d7b694161c8d54c97ec41ba980800ddf239b07b/all_floors.csv
FloorplanTest290425,319,https://media.rightmove.co.uk/38k/37958/159358367/37958_a1nQ500000JU71CIAT_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_319/floorid_6ea2a3e8c8f8159d330696b12056d6d331b278bf1efd876600e0d700a6f4b7a4/all_floors.csv
FloorplanTest290425,303,https://media.rightmove.co.uk/41k/40310/157990805/40310_33661605_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_303/floorid_d2ad7ab54b47354c93ffa20beaa4dc42b7a144e56fb3c047338533281f41e41c/all_floors.csv
FloorplanTest290425,320,https://media.rightmove.co.uk/34k/33563/159380876/33563_WIN250109_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_320/floorid_e1ebb88a0f6207dcc1062eaa967e262b733cf415200415f7cacba0eb97cc80c9/all_floors.csv
FloorplanTest290425,331,https://media.rightmove.co.uk/81k/80211/159751598/80211_100540005086_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_331/floorid_0f1fdbc4ee36b999074178473bc087c192ae5632065ed9535728eee104a7aade/all_floors.csv
FloorplanTest290425,325,https://media.rightmove.co.uk/8k/7669/159380969/7669_6248_FLP_00_0001.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_325/floorid_d6967bf1526f237e3b63e813484f0fc6ec4d1b60c4e9bfaa006b3d7f84897e1e/all_floors.csv
